id,title,reviews
46643,Billion City,"[['200854', '8.3'], ['191832', '10'], ['191667', '10'], ['191663', '10'], ['191577', '10'], ['191458', '10'], ['191392', '10'], ['191333', '10'], ['191233', '10'], ['191227', '10'], ['191193', '10'], ['191169', '9.7'], ['177739', '10'], ['175799', '10'], ['147190', '9.7'], ['191160', '9.7'], ['189018', '1.3'], ['188998', '10'], ['188215', '1.0']]"
45191,Мята Platinum Мосфильмовская,"[['201012', '10'], ['201010', '10'], ['200098', '10'], ['190870', '10'], ['199794', '10'], ['200384', '10'], ['200267', '10'], ['197338', '10'], ['200152', '10'], ['191562', '10'], ['200081', '10'], ['199834', '10'], ['199793', '10'], ['197064', '10'], ['199724', '10'], ['199683', '10'], ['199630', '10'], ['199514', '10'], ['199474', '10'], ['199434', '10'], ['190870', '10'], ['186315', '10'], ['112159', '10'], ['181592', '10'], ['181504', '10'], ['180868', '9.7'], ['97208', '10'], ['180355', '10'], ['180241', '10'], ['180029', '9.7'], ['135645', '10'], ['179809', '10'], ['179792', '10'], ['179659', '10'], ['179560', '10'], ['97192', '10'], ['170086', '10']]"
30887,Йоркшир,"[['202109', '9.0'], ['201867', '8.7'], ['201858', '8.3'], ['201426', '8.3'], ['201083', '7.7'], ['200755', '8.3'], ['200523', '8.0'], ['199896', '7.7'], ['199333', '8.3'], ['199204', '8.0'], ['198870', '8.3'], ['198364', '8.7'], ['197895', '8.7'], ['197617', '8.0'], ['197179', '7.7'], ['196553', '8.0'], ['192621', '7.3'], ['191810', '9.0'], ['191498', '8.7'], ['191112', '7.3'], ['190476', '8.7'], ['189154', '7.0'], ['188275', '7.7'], ['187737', '8.0'], ['187332', '7.0'], ['186602', '8.0'], ['186229', '7.7'], ['185800', '8.0'], ['184156', '7.3'], ['183601', '8.0'], ['183275', '8.3'], ['182962', '7.3'], ['182402', '8.0'], ['181002', '8.0'], ['179467', '7.7'], ['176454', '7.0'], ['175300', '8.0'], ['175007', '7.3'], ['173271', '7.7'], ['172569', '8.0'], ['172013', '8.0'], ['166948', '7.7'], ['164782', '7.7'], ['163869', '7.3'], ['162743', '8.0'], ['162205', '8.0'], ['161797', '7.3'], ['160808', '7.7'], ['160308', '7.3'], ['159669', '7.3'], ['158228', '7.7'], ['157855', '7.0'], ['157296', '7.3'], ['156166', '8.0'], ['155445', '7.0'], ['155058', '7.7'], ['153958', '8.0'], ['153141', '7.3'], ['151569', '7.7'], ['146081', '7.3'], ['144863', '7.0'], ['143849', '8.0'], ['143481', '8.3'], ['142939', '7.0'], ['142037', '7.0'], ['141699', '7.7'], ['140319', '7.3'], ['139904', '7.0'], ['138226', '8.3'], ['134765', '8.0'], ['119154', '8.3'], ['113378', '8.0'], ['112752', '8.7'], ['111083', '8.3'], ['109471', '8.0'], ['108442', '8.3'], ['106650', '9.0'], ['104171', '8.7'], ['102907', '8.3'], ['100924', '8.7'], ['99904', '9.0'], ['98506', '8.3'], ['96062', '8.3'], ['94868', '9.0'], ['93433', '9.3'], ['92333', '9.7'], ['91204', '9.3']]"
40302,Remy Kitchen Bakery,"[['202108', '9.7'], ['202021', '10'], ['201791', '10'], ['201604', '10'], ['200508', '9.7'], ['200291', '9.7'], ['200055', '9.7'], ['199871', '10'], ['198176', '9.3'], ['197969', '9.7'], ['197752', '10'], ['197377', '9.7'], ['195447', '10'], ['195209', '10'], ['194964', '10'], ['194656', '10'], ['193478', '10'], ['193372', '10'], ['193104', '10'], ['192966', '10'], ['191623', '10'], ['191514', '10'], ['191329', '10'], ['191113', '10'], ['189731', '7.0'], ['189691', '10'], ['189533', '10'], ['189316', '10'], ['189028', '10'], ['188717', '10'], ['172322', '1.0'], ['169101', '2.7'], ['162789', '1.0'], ['155180', '10'], ['154341', '10'], ['152757', '10'], ['152515', '8.3'], ['152480', '10'], ['151855', '10'], ['151072', '1.0'], ['150669', '10'], ['149958', '10'], ['146500', '10'], ['146206', '10'], ['144587', '10'], ['143810', '10'], ['141616', '10'], ['141469', '9.7'], ['139661', '10'], ['138722', '10'], ['136766', '10'], ['136762', '10']]"
32340,А где я?!,"[['155845', '8.7'], ['155844', '8.7'], ['139113', '10'], ['138847', '10'], ['88296', '9.0']]"
34318,Центральный,"[['118520', '10'], ['111041', '10'], ['110703', '10'], ['108629', '10'], ['107157', '10'], ['105876', '9.7'], ['104578', '9.3'], ['103771', '9.3'], ['92515', '9.0']]"
30499,Сахли,"[['121669', '8.7'], ['121573', '9.3'], ['121668', '8.3'], ['121667', '8.3'], ['121666', '9.0'], ['90322', '9.0'], ['85407', '10']]"
30730,Рыбный базар,"[['153133', '9.0'], ['154941', '8.3'], ['154940', '9.0'], ['152328', '8.3'], ['152327', '8.0'], ['151259', '8.0'], ['151210', '7.7'], ['149264', '7.7'], ['110437', '9.7'], ['149277', '8.0'], ['154939', '9.3'], ['116677', '9.7'], ['114459', '9.7'], ['114812', '9.0'], ['113897', '9.7'], ['85723', '8.3']]"
40927,Рыба моя,"[['191970', '1.0'], ['175671', '3.0'], ['159261', '1.0'], ['154305', '10'], ['110437', '8.7'], ['155782', '9.0'], ['152199', '8.0'], ['152318', '8.3'], ['120143', '8.3'], ['143807', '9.7'], ['155783', '8.7'], ['149259', '9.7'], ['149258', '8.7'], ['139786', '8.7'], ['134669', '8.3'], ['134594', '8.3'], ['123464', '10'], ['134648', '7.3'], ['118627', '9.3']]"
37687,Птицы и пчелы,"[['194001', '4.0'], ['186081', '10'], ['185990', '10'], ['185563', '6.3'], ['184648', '3.3'], ['145012', '10'], ['144954', '10'], ['144861', '4.0'], ['143357', '8.0'], ['143254', '4.0'], ['124293', '4.7'], ['121696', '10'], ['115802', '10'], ['114342', '8.0'], ['114121', '10'], ['112463', '10'], ['112401', '9.3'], ['112314', '10'], ['112025', '10'], ['111853', '10'], ['111521', '10'], ['111267', '10'], ['108948', '10'], ['108794', '10'], ['107067', '10'], ['105821', '10'], ['104762', '10'], ['102563', '10'], ['103884', '10'], ['103829', '10'], ['102401', '9.3'], ['102528', '9.0'], ['102492', '9.0'], ['90450', '9.3'], ['88356', '9.7']]"
30873,Ю-мэ,"[['94038', '9.3'], ['86422', '9.3'], ['86617', '8.3'], ['86293', '8.7']]"
46361,Stairs,"[['195035', '8.3'], ['193103', '5.7'], ['178058', '9.7'], ['192602', '10'], ['137225', '9.3'], ['188030', '3.0'], ['186671', '3.0']]"
31160,Сирена,"[['154942', '9.0'], ['153697', '9.0'], ['153047', '8.7'], ['152324', '8.3'], ['152323', '9.0'], ['151204', '8.7'], ['151208', '8.3'], ['110437', '7.7'], ['154943', '9.3'], ['108029', '7.0'], ['101757', '9.3'], ['102451', '8.7'], ['102543', '9.0'], ['101894', '8.3'], ['87313', '10']]"
37471,Osteria Di Campagna,"[['86728', '9.7'], ['86751', '10'], ['86744', '9.3'], ['86583', '9.0']]"
46710,Les Olé,"[['181619', '7.7'], ['137225', '9.7'], ['183274', '10'], ['183225', '10'], ['183218', '10'], ['183067', '10'], ['183034', '10'], ['182981', '10'], ['182974', '10'], ['182950', '10'], ['182933', '10'], ['182878', '10']]"
31583,Chips,"[['192761', '3.7'], ['191716', '8.7'], ['163882', '9.0'], ['145395', '5.0'], ['117509', '8.0'], ['113938', '9.0'], ['101759', '9.0'], ['101792', '8.7'], ['90760', '9.0'], ['87314', '9.7']]"
34426,China Garden,"[['86733', '10'], ['86604', '9.7'], ['86630', '8.0']]"
31430,Novikov,"[['90929', '8.3'], ['112729', '8.3'], ['101770', '7.0'], ['114261', '8.3'], ['90262', '9.7'], ['87049', '9.0'], ['84259', '9.7']]"
43288,КрабыКутабы,"[['201243', '7.0'], ['199973', '9.3'], ['196520', '3.7'], ['149393', '4.3'], ['191789', '10'], ['191606', '9.7'], ['191156', '3.3'], ['191147', '1.0'], ['188304', '6.7'], ['187043', '3.3'], ['181619', '9.3'], ['184879', '1.7'], ['184578', '8.3'], ['179491', '4.7'], ['174519', '10'], ['174459', '8.7'], ['174432', '6.0'], ['172879', '5.7'], ['171058', '4.0'], ['158274', '9.3'], ['157433', '3.0'], ['152489', '8.3'], ['154944', '8.7'], ['154522', '3.7'], ['148881', '6.3']]"
47202,Barbosco,"[['191030', '5.3'], ['181619', '9.0'], ['188131', '10']]"
46642,Igloobar,"[['198845', '1.0'], ['197641', '8.5'], ['196183', '7.0'], ['196182', '9.0'], ['196158', '8.3'], ['196103', '2.3'], ['196098', '7.3'], ['196054', '9.3'], ['196053', '8.7'], ['195991', '10'], ['195990', '9.0'], ['195950', '9.3'], ['195949', '10'], ['195882', '9.7'], ['195880', '10'], ['195842', '10'], ['195840', '9.3'], ['195838', '8.7'], ['195587', '3.7'], ['194989', '6.7'], ['194547', '10'], ['194493', '10'], ['194468', '10'], ['194409', '10'], ['193981', '10'], ['193924', '10'], ['193883', '10'], ['193704', '10'], ['192989', '10'], ['192874', '10'], ['192434', '10'], ['191961', '9.0'], ['191878', '8.7'], ['191853', '10'], ['191745', '10'], ['190765', '9.7'], ['190528', '10'], ['190346', '9.7'], ['190055', '9.0'], ['190042', '10'], ['189883', '9.7'], ['189189', '1.0'], ['189088', '10'], ['188800', '10'], ['188634', '9.7'], ['188575', '10'], ['188340', '10'], ['188225', '10'], ['187861', '9.7'], ['187862', '1.0'], ['187759', '10'], ['187496', '10'], ['187404', '10'], ['187089', '9.7'], ['186996', '10'], ['186430', '9.7'], ['186221', '5.0'], ['186127', '9.7'], ['185785', '10'], ['185714', '9.7'], ['185540', '1.0'], ['185278', '1.0'], ['185136', '3.3'], ['185134', '6.0'], ['180297', '10'], ['180217', '10'], ['180216', '10'], ['180215', '10'], ['180214', '10']]"
30684,Барашка,"[['201469', '5.3'], ['154205', '9.3'], ['154204', '10'], ['1840', '9.0'], ['87314', '10']]"
44902,Eleven Meathouse,"[['200381', '9.7'], ['194454', '10'], ['194361', '10'], ['194360', '10'], ['194015', '10'], ['193869', '10'], ['192866', '9.3'], ['192864', '10'], ['192856', '10']]"
33327,Артяшок & La veranda,"[['158887', '9.7'], ['101944', '9.7'], ['101641', '10'], ['88351', '9.0']]"
30898,Водный,"[['195084', '6.3'], ['180654', '9.3'], ['134495', '9.7'], ['117509', '7.7'], ['113952', '8.0'], ['113951', '8.7'], ['113915', '8.0'], ['113938', '8.3'], ['87315', '8.7']]"
30490,Дарбази,"[['196296', '10'], ['116624', '10'], ['121572', '9.0'], ['116624', '6.7'], ['108558', '10'], ['89812', '9.0'], ['85794', '9.7']]"
31369,Большой,"[['200769', '9.7'], ['189644', '8.0'], ['181269', '2.7'], ['169142', '3.7'], ['114206', '8.7'], ['114938', '9.0'], ['114969', '8.7'], ['114816', '8.7'], ['89972', '10']]"
36130,Grape,"[['135657', '8.3'], ['135725', '8.7'], ['135756', '9.7'], ['89036', '10']]"
43153,Desert Rose,"[['197568', '10'], ['197567', '10'], ['197561', '10'], ['197560', '10'], ['197381', '10'], ['197380', '10'], ['197122', '10'], ['196878', '10'], ['196876', '10'], ['192045', '9.7'], ['194004', '9.3'], ['193142', '10'], ['193073', '10'], ['192988', '10'], ['192942', '10'], ['192375', '10'], ['192314', '10'], ['192305', '10'], ['192307', '10'], ['192306', '10'], ['177913', '10'], ['177159', '10'], ['176572', '10'], ['176023', '10'], ['175902', '10'], ['175142', '10'], ['173035', '9.7'], ['172913', '10'], ['172911', '10'], ['172910', '10'], ['172813', '10'], ['112554', '10'], ['171445', '10'], ['171326', '10'], ['171295', '10'], ['171251', '10'], ['171216', '10'], ['171205', '10'], ['171206', '10'], ['171189', '10'], ['154758', '9.7'], ['166337', '10'], ['165932', '10'], ['165896', '9.7'], ['165892', '10'], ['161141', '10'], ['160888', '10'], ['160731', '10'], ['160559', '10'], ['159802', '9.7'], ['159549', '10'], ['159413', '9.0'], ['155349', '4.0']]"
45146,Bon Club,"[['188291', '10'], ['187510', '10'], ['187412', '10'], ['187269', '9.7'], ['187255', '10'], ['187239', '10'], ['187098', '10'], ['186979', '10'], ['186643', '10'], ['186443', '10'], ['186243', '10'], ['186115', '10'], ['185760', '10'], ['185549', '10'], ['185193', '10'], ['184729', '10'], ['184454', '10'], ['184193', '10'], ['184101', '10'], ['183858', '10'], ['183701', '10'], ['183515', '10'], ['183443', '10'], ['183342', '10'], ['183181', '10'], ['182844', '10'], ['182554', '10'], ['182274', '10'], ['179517', '10'], ['179394', '10']]"
43827,Lure Me,"[['202253', '10'], ['201753', '10'], ['201497', '10'], ['201160', '10'], ['200506', '10'], ['200015', '10'], ['199463', '10'], ['199272', '10'], ['199203', '9.7'], ['199123', '10'], ['199027', '9.0'], ['194725', '10'], ['194673', '10'], ['193283', '10'], ['192993', '10'], ['191199', '10'], ['190859', '9.7'], ['189642', '10'], ['189165', '10'], ['187769', '10'], ['187314', '10'], ['187108', '10'], ['186845', '10'], ['185821', '10'], ['185706', '10'], ['184743', '10'], ['184745', '10'], ['184103', '10'], ['183848', '10'], ['182992', '10'], ['182952', '10'], ['182914', '10'], ['182861', '10'], ['182423', '10'], ['182479', '10'], ['182423', '9.3'], ['182114', '9.3'], ['182078', '9.3'], ['182075', '10'], ['181828', '9.3'], ['181827', '9.7'], ['181638', '10'], ['181534', '9.7'], ['181523', '9.7'], ['181496', '9.3'], ['178208', '1.0'], ['177849', '2.0'], ['175202', '10'], ['172001', '10'], ['171496', '8.7'], ['171401', '8.7'], ['171286', '8.7'], ['170436', '8.7'], ['168171', '10'], ['167380', '10'], ['166569', '8.7'], ['165258', '8.3'], ['164634', '8.3'], ['162409', '9.7'], ['162350', '9.7'], ['162262', '9.7']]"
46574,Steak It Easy,"[['200915', '10'], ['200912', '10'], ['200106', '10'], ['200030', '10'], ['175571', '10'], ['162306', '10'], ['200009', '10'], ['199800', '9.3'], ['199441', '10'], ['196833', '10'], ['195568', '10'], ['195769', '10'], ['195561', '10'], ['194261', '10'], ['194078', '10'], ['193591', '10'], ['190850', '10'], ['190429', '10'], ['161389', '10'], ['175571', '10'], ['188571', '10'], ['187259', '10'], ['176423', '10'], ['110384', '10']]"
35985,Duets,"[['202076', '10'], ['187839', '10'], ['200767', '9.7'], ['199259', '10'], ['197876', '9.7'], ['196769', '10'], ['194508', '9.0'], ['191867', '10'], ['184096', '9.3'], ['191474', '9.0'], ['190545', '10'], ['190184', '8.3'], ['183559', '10'], ['190087', '9.7'], ['179099', '10'], ['188263', '10'], ['187824', '9.0'], ['187742', '10'], ['179931', '10'], ['187135', '9.3'], ['187040', '9.0'], ['186413', '8.7'], ['186264', '10'], ['182200', '9.3'], ['181557', '8.7'], ['179748', '10'], ['181239', '9.3'], ['181205', '9.0'], ['180867', '10'], ['179931', '10'], ['169840', '9.3'], ['179834', '10'], ['179732', '10'], ['179663', '9.0'], ['179623', '9.7'], ['179566', '10'], ['179545', '10'], ['179496', '10'], ['179485', '10'], ['179454', '9.0'], ['179437', '10'], ['169401', '8.7'], ['179113', '10'], ['178488', '9.7'], ['178396', '10'], ['175469', '10'], ['177845', '10'], ['177657', '10'], ['177514', '9.7'], ['175469', '10'], ['175243', '8.7'], ['123612', '10'], ['173071', '9.7'], ['152852', '10'], ['172952', '9.0'], ['172750', '10'], ['172353', '10'], ['171147', '9.0'], ['170714', '10'], ['170266', '8.0'], ['169272', '10'], ['169824', '8.7'], ['169545', '10'], ['169544', '8.3'], ['154845', '9.3'], ['165073', '9.3'], ['144923', '10'], ['168131', '9.7'], ['165949', '9.7'], ['164447', '10'], ['163789', '10'], ['116159', '10'], ['162540', '9.3'], ['148844', '8.7'], ['135682', '9.0'], ['161307', '9.0'], ['161231', '10'], ['160925', '9.7'], ['159979', '9.0'], ['159432', '9.3'], ['159346', '9.7'], ['158593', '10'], ['156814', '10'], ['156319', '10'], ['155512', '10']]"
46808,She,"[['201533', '3.0'], ['199904', '3.3'], ['197683', '10'], ['139065', '6.3'], ['195943', '5.7'], ['192550', '10'], ['192193', '10'], ['191661', '10'], ['190430', '8.0'], ['188475', '1.0'], ['187128', '4.0'], ['185838', '10'], ['185838', '10']]"
30800,Selfie,"[['169788', '9.0'], ['159852', '7.0'], ['473', '7.3'], ['153047', '9.0'], ['155020', '9.0'], ['154942', '8.7'], ['153135', '9.0'], ['153134', '9.3'], ['152196', '8.0'], ['151575', '10'], ['151209', '8.0'], ['151271', '7.7'], ['110437', '9.7'], ['147750', '8.7'], ['155019', '10'], ['101790', '8.3'], ['101757', '9.0'], ['113075', '3.7'], ['116101', '9.3'], ['114459', '8.7']]"
44718,Хинкали & Vino,"[['202083', '10'], ['200931', '9.3'], ['196769', '10'], ['199177', '10'], ['187135', '10'], ['198131', '9.7'], ['195640', '10'], ['193016', '10'], ['191613', '10'], ['191529', '10'], ['191448', '10'], ['188876', '10'], ['187742', '10'], ['188195', '10'], ['186583', '10'], ['186426', '10'], ['186091', '10'], ['184914', '10'], ['184297', '10'], ['184184', '10'], ['158593', '10'], ['183803', '10'], ['183559', '9.3'], ['183547', '10'], ['183422', '10'], ['179748', '10'], ['181706', '10'], ['149890', '10'], ['181324', '10'], ['181325', '10'], ['175469', '10']]"
35681,Кусочки,"[['202188', '10'], ['196288', '10'], ['195801', '10'], ['195799', '10'], ['195798', '10'], ['188780', '6.0'], ['187788', '3.3'], ['187169', '10'], ['177957', '10'], ['177891', '9.7'], ['172031', '9.7'], ['171045', '9.0'], ['170768', '10'], ['170691', '8.3'], ['169970', '10'], ['167153', '3.0'], ['165808', '3.3'], ['165804', '2.0'], ['165633', '8.3'], ['164392', '5.7'], ['163368', '5.3'], ['162866', '4.3'], ['161698', '10'], ['161303', '3.0'], ['150921', '10'], ['149622', '10'], ['142173', '7.0'], ['123540', '8.7'], ['102501', '9.0'], ['117815', '8.7'], ['117769', '9.0'], ['117691', '9.0'], ['117797', '9.3'], ['117749', '9.0']]"
44391,Библиотека Shisha Lounge,"[['198524', '10'], ['196157', '10'], ['188038', '10'], ['185960', '10'], ['178709', '10'], ['177886', '10'], ['177757', '10'], ['167975', '10'], ['166133', '9.7'], ['154758', '10'], ['171426', '10'], ['168880', '10'], ['168689', '10'], ['168606', '10'], ['168502', '10'], ['168227', '10'], ['168133', '10'], ['168127', '10'], ['168023', '10'], ['167980', '10'], ['167749', '10'], ['167646', '10'], ['167496', '10'], ['167269', '10'], ['167222', '10'], ['167078', '10'], ['166595', '10'], ['166406', '10'], ['166381', '10'], ['166351', '10'], ['166218', '10'], ['166014', '10'], ['165935', '10'], ['165795', '10'], ['165794', '10'], ['165754', '10'], ['165649', '10'], ['165648', '10'], ['165605', '10'], ['165551', '9.7'], ['165459', '10'], ['165387', '10'], ['165339', '10'], ['165281', '10'], ['165201', '10'], ['165154', '10'], ['165055', '10'], ['162934', '10'], ['161148', '10'], ['159424', '10']]"
37764,Burlesque,"[['202238', '9.7'], ['201807', '10'], ['200670', '10'], ['200576', '10'], ['200617', '10'], ['200555', '10'], ['197083', '10'], ['199207', '10'], ['198816', '10'], ['197607', '10'], ['194599', '10'], ['192434', '10'], ['191745', '9.3'], ['191706', '10'], ['190969', '10'], ['190144', '10'], ['118139', '9.7'], ['137146', '10']]"
47300,Burlesque,"[['201896', '10'], ['201872', '10'], ['200978', '10'], ['200946', '10'], ['200670', '10'], ['200576', '10'], ['199509', '10'], ['197996', '10'], ['196302', '10'], ['194394', '10'], ['193102', '10'], ['191709', '10'], ['191077', '10'], ['190746', '10'], ['190535', '9.7'], ['188639', '10']]"
45179,La veranda,"[['202174', '10'], ['201200', '10'], ['199916', '10'], ['198993', '10'], ['197621', '10'], ['195787', '10'], ['193988', '10'], ['193688', '9.0'], ['192656', '10'], ['191586', '10'], ['187191', '10'], ['186392', '10'], ['184117', '10'], ['183277', '10'], ['182121', '10'], ['181435', '10']]"
35666,Balzi Rossi,"[['191873', '10'], ['181897', '8.7'], ['181669', '6.3'], ['178709', '10'], ['86588', '9.0'], ['86421', '8.3'], ['86751', '9.3'], ['86741', '10'], ['86329', '9.7'], ['85796', '10']]"
37616,Шале Березка,"[['177891', '10'], ['150692', '9.3'], ['161074', '10'], ['141847', '10'], ['141806', '10'], ['139560', '10'], ['121399', '10'], ['136866', '10'], ['136431', '10'], ['86672', '8.7'], ['86739', '8.3'], ['86753', '8.7']]"
48318,… & Action!,"[['202072', '7.0']]"
43247,Ленский,"[['182749', '10'], ['163949', '10'], ['161370', '10'], ['160082', '9.3'], ['147625', '10'], ['120143', '9.3']]"
47432,Нескучный,"[['199368', '4.3'], ['193687', '6.7'], ['138677', '9.7'], ['192487', '3.0'], ['192299', '10']]"
45555,Asia Inn,"[['191439', '10'], ['167683', '9.0']]"
41878,Masters & Margaritas,"[['151575', '9.0'], ['111916', '10'], ['119483', '10']]"
34217,Флотилия Radisson Royal,"[['178294', '9.3'], ['158076', '8.3'], ['153541', '8.3'], ['87815', '8.7']]"
46973,Фантазеры,"[['192290', '9.7'], ['185505', '9.7'], ['185285', '8.3']]"
37158,Братья Караваевы,"[['174509', '1.0'], ['171511', '3.5'], ['162043', '6.0'], ['154893', '8.7'], ['155986', '8.3']]"
36739,Winil Wine Bar,"[['89262', '9.0'], ['89048', '10']]"
30513,Бутчер,"[['198422', '7.3'], ['95889', '10'], ['95683', '9.0'], ['95442', '9.0'], ['94600', '8.7'], ['95261', '9.7'], ['95126', '9.3'], ['95052', '10'], ['86761', '9.3'], ['86674', '9.3'], ['86503', '8.7']]"
31948,Parkhouse,"[['182716', '9.3'], ['182456', '10'], ['182449', '10'], ['181122', '10'], ['153360', '7.7'], ['144243', '6.0'], ['87312', '9.7']]"
44044,Smoke Relax,"[['167082', '10'], ['159981', '9.3'], ['156412', '10'], ['156375', '10'], ['156139', '10'], ['156084', '9.3'], ['156081', '10'], ['156072', '10']]"
35082,Шардам,"[['183750', '10'], ['160063', '10'], ['159963', '10'], ['159801', '10'], ['156414', '10'], ['159679', '10'], ['85025', '8.7'], ['84423', '8.0']]"
46488,M2 Organic Club,"[['192386', '9.7'], ['187859', '10']]"
46754,Singer Bar,"[['187134', '9.3'], ['183894', '10']]"
36168,Тапки,"[['192602', '9.7']]"
30613,Луч,"[['179830', '10'], ['170097', '4.5'], ['154084', '4.0'], ['120670', '6.7'], ['108983', '6.7'], ['102611', '8.7'], ['102567', '9.3'], ['102528', '9.0'], ['102492', '9.3'], ['101757', '8.7']]"
46810,Rich Lounge,"[['190389', '10'], ['190370', '10']]"
48045,Dobycha,"[['196428', '10'], ['196401', '10'], ['196137', '10'], ['196136', '9.7'], ['196135', '9.0'], ['196134', '10'], ['196132', '9.7']]"
47870,Pshenizza,"[['199645', '3.0'], ['197425', '10'], ['197404', '10'], ['151893', '10'], ['197063', '10'], ['197092', '10'], ['197064', '10'], ['196334', '10'], ['190780', '10'], ['196936', '10'], ['196886', '10'], ['196885', '10'], ['196884', '10'], ['196775', '10'], ['196731', '10'], ['196700', '10']]"
31503,Ривьера,"[['202088', '9.7'], ['202087', '10']]"
31200,Гусятникоff,"[['177890', '10'], ['159935', '10'], ['110437', '9.3'], ['153137', '9.3'], ['154726', '9.0'], ['154725', '9.7'], ['154724', '9.0'], ['152693', '9.3'], ['152334', '9.0'], ['149261', '9.3'], ['149258', '9.0'], ['155319', '9.0'], ['155331', '9.0'], ['155320', '9.3'], ['155330', '8.7'], ['104545', '10'], ['99057', '9.3'], ['98823', '9.0'], ['98052', '9.3'], ['96501', '9.7'], ['86770', '8.3'], ['86501', '7.3'], ['86698', '10']]"
31331,Карлсон,"[['177864', '9.0'], ['176971', '10'], ['176230', '3.7'], ['172276', '8.7'], ['123851', '8.3'], ['160209', '3.0'], ['158153', '6.0'], ['157984', '1.0'], ['156506', '3.7'], ['156076', '5.3'], ['148692', '10'], ['117509', '8.7'], ['113938', '8.0'], ['113915', '8.7'], ['113897', '7.3'], ['110437', '8.0'], ['85023', '9.3'], ['84178', '8.7']]"
45166,Гранат Black,"[['194520', '9.0'], ['192292', '9.0']]"
40523,На Мосфильмовской,"[['179105', '9.0'], ['151370', '10'], ['149912', '10'], ['114194', '9.3'], ['114461', '9.0'], ['114459', '9.0'], ['113897', '8.0'], ['113951', '8.7']]"
31178,Светлый,"[['163400', '9.0'], ['94038', '9.3'], ['113938', '9.0'], ['102501', '9.0'], ['101895', '9.7'], ['87315', '9.0'], ['86748', '10']]"
30883,Baan Thai,"[['110965', '10'], ['91512', '9.3']]"
37788,Macho,"[['173133', '10'], ['171293', '10'], ['167663', '10'], ['167442', '10'], ['167251', '10'], ['165985', '10'], ['165300', '10'], ['164178', '10'], ['157203', '10'], ['143390', '7.3'], ['139079', '9.0'], ['138757', '8.7']]"
31077,Мечта,"[['200456', '9.7'], ['149816', '10'], ['137094', '10'], ['102501', '9.7'], ['85359', '8.7']]"
35676,Гамбринус,"[['188573', '10'], ['186939', '9.0'], ['169098', '10'], ['172580', '10'], ['159987', '9.0'], ['159985', '8.7'], ['153198', '9.0'], ['149264', '8.3'], ['149277', '8.0'], ['110437', '9.0'], ['147259', '10'], ['117474', '10'], ['115013', '10'], ['114882', '10'], ['114521', '10']]"
39881,Seven,"[['182991', '7.0'], ['108733', '10'], ['105813', '10'], ['104865', '10'], ['104857', '10'], ['104715', '10'], ['104525', '10'], ['103087', '9.7']]"
44666,RusLounge,"[['181598', '9.3'], ['181569', '10'], ['181567', '10'], ['144559', '9.7'], ['166051', '10']]"
31130,У Пиросмани,"[['201450', '10'], ['191944', '10'], ['170013', '10'], ['170013', '10'], ['170013', '10'], ['172769', '10'], ['170014', '10'], ['150617', '10'], ['150426', '10'], ['147643', '10'], ['147331', '10'], ['144624', '10'], ['142588', '10'], ['142172', '10'], ['142190', '10'], ['119164', '10'], ['134935', '10'], ['115539', '10'], ['134746', '10'], ['107495', '10'], ['133676', '10'], ['114489', '10'], ['117763', '10'], ['121214', '10'], ['119660', '10'], ['113106', '10'], ['117423', '10'], ['116971', '10'], ['116221', '10'], ['114822', '10'], ['113106', '10'], ['111776', '10'], ['111063', '10'], ['110753', '10'], ['109196', '10'], ['108425', '10'], ['107495', '10'], ['86642', '8.0'], ['86384', '9.7'], ['85705', '8.7'], ['86370', '8.3']]"
47146,Lila Pastry,"[['188634', '10']]"
30947,Аруба,"[['186516', '10'], ['186513', '10'], ['186161', '10'], ['186157', '10'], ['185988', '6.3'], ['183252', '10'], ['136274', '9.3'], ['141541', '8.7'], ['144036', '9.5'], ['91517', '9.3'], ['90387', '9.0'], ['89826', '8.7']]"
46888,Дубрава,"[['183899', '10'], ['174786', '10'], ['183089', '9.7']]"
48224,Il Патио,"[['200161', '10'], ['200156', '10'], ['200144', '10']]"
46335,Single Moscow,"[['190973', '10'], ['190358', '10']]"
40937,Black Swan,"[['193201', '10'], ['185097', '9.0'], ['134123', '7.7']]"
46494,Мята Lounge,"[['183672', '10'], ['183664', '9.7'], ['183665', '9.7'], ['183662', '10'], ['137225', '10']]"
46680,Happy,"[['202242', '10'], ['201144', '1.0'], ['200012', '9.0'], ['196341', '9.3'], ['196323', '9.0'], ['194681', '9.3'], ['193235', '10'], ['192936', '9.3'], ['191553', '9.3'], ['185604', '9.5'], ['188752', '10']]"
31252,Марио,"[['201450', '10'], ['192883', '10'], ['191944', '10'], ['180879', '10'], ['117236', '8.3'], ['117193', '9.0'], ['117038', '9.7'], ['100850', '9.7'], ['92481', '10']]"
31577,Рукав,"[['184587', '9.0'], ['170491', '9.0'], ['144351', '10'], ['144036', '9.3'], ['118369', '9.3'], ['117748', '9.0'], ['117239', '8.7'], ['118297', '9.0'], ['118298', '8.0']]"
48509,La bellezza,"[['201520', '10'], ['192821', '9.7'], ['200388', '9.3']]"
45646,Аляска,"[['187866', '10'], ['178911', '10'], ['178294', '10'], ['177642', '9.3']]"
