id_restourant,title,id_users,rating
30887,Йоркшир,197617,8.0
30887,Йоркшир,197179,7.7
30887,Йоркшир,196553,8.0
30887,Йоркшир,192621,7.3
30887,Йоркшир,191810,9.0
30887,Йоркшир,191498,8.7
30887,Йоркшир,191112,7.3
30887,Йоркшир,190476,8.7
30887,Йоркшир,189154,7.0
30887,Йоркшир,188275,7.7
30887,Йоркшир,187737,8.0
30887,Йоркшир,187332,7.0
30887,Йоркшир,186602,8.0
30887,Йоркшир,186229,7.7
30887,Йоркшир,185800,8.0
30887,Йоркшир,184156,7.3
30887,Йоркшир,183601,8.0
30887,Йоркшир,183275,8.3
30887,Йоркшир,182962,7.3
30887,Йоркшир,182402,8.0
30887,Йоркшир,181002,8.0
30887,Йоркшир,179467,7.7
30887,Йоркшир,176454,7.0
30887,Йоркшир,175300,8.0
30887,Йоркшир,175007,7.3
30887,Йоркшир,173271,7.7
30887,Йоркшир,172569,8.0
30887,Йоркшир,172013,8.0
30887,Йоркшир,166948,7.7
30887,Йоркшир,164782,7.7
30887,Йоркшир,163869,7.3
30887,Йоркшир,162743,8.0
30887,Йоркшир,162205,8.0
30887,Йоркшир,161797,7.3
30887,Йоркшир,160808,7.7
30887,Йоркшир,160308,7.3
30887,Йоркшир,159669,7.3
30887,Йоркшир,158228,7.7
30887,Йоркшир,157855,7.0
30887,Йоркшир,157296,7.3
30887,Йоркшир,156166,8.0
30887,Йоркшир,155445,7.0
30887,Йоркшир,155058,7.7
30887,Йоркшир,153958,8.0
30887,Йоркшир,153141,7.3
30887,Йоркшир,151569,7.7
30887,Йоркшир,146081,7.3
30887,Йоркшир,144863,7.0
30887,Йоркшир,143849,8.0
30887,Йоркшир,143481,8.3
30887,Йоркшир,142939,7.0
30887,Йоркшир,142037,7.0
30887,Йоркшир,141699,7.7
30887,Йоркшир,140319,7.3
30887,Йоркшир,139904,7.0
30887,Йоркшир,138226,8.3
30887,Йоркшир,134765,8.0
30887,Йоркшир,119154,8.3
30887,Йоркшир,113378,8.0
30887,Йоркшир,112752,8.7
30887,Йоркшир,111083,8.3
30887,Йоркшир,109471,8.0
30887,Йоркшир,108442,8.3
30887,Йоркшир,106650,9.0
30887,Йоркшир,104171,8.7
30887,Йоркшир,102907,8.3
30887,Йоркшир,100924,8.7
30887,Йоркшир,99904,9.0
30887,Йоркшир,98506,8.3
30887,Йоркшир,96062,8.3
30887,Йоркшир,94868,9.0
30887,Йоркшир,93433,9.3
30887,Йоркшир,92333,9.7
30887,Йоркшир,91204,9.3
39199,Victoria & Albert,202143,9.0
39199,Victoria & Albert,201943,9.0
39199,Victoria & Albert,201479,8.3
39199,Victoria & Albert,201116,7.7
39199,Victoria & Albert,200841,8.0
39199,Victoria & Albert,200541,8.3
39199,Victoria & Albert,199903,8.0
39199,Victoria & Albert,199397,7.7
39199,Victoria & Albert,199214,8.0
39199,Victoria & Albert,198812,8.3
39199,Victoria & Albert,198327,8.3
39199,Victoria & Albert,197981,8.0
39199,Victoria & Albert,197503,8.0
39199,Victoria & Albert,197262,7.7
39199,Victoria & Albert,196621,8.0
39199,Victoria & Albert,192556,7.3
39199,Victoria & Albert,191874,9.0
39199,Victoria & Albert,191512,9.0
39199,Victoria & Albert,191001,7.0
39199,Victoria & Albert,190600,8.7
39199,Victoria & Albert,189875,8.0
39199,Victoria & Albert,189027,7.0
39199,Victoria & Albert,188452,7.7
39199,Victoria & Albert,187797,8.0
39199,Victoria & Albert,187282,7.0
39199,Victoria & Albert,186471,7.7
39199,Victoria & Albert,186166,8.0
39199,Victoria & Albert,185806,7.0
39199,Victoria & Albert,185072,8.0
39199,Victoria & Albert,184063,7.7
39199,Victoria & Albert,183659,8.0
39199,Victoria & Albert,183384,8.0
39199,Victoria & Albert,183260,9.0
39199,Victoria & Albert,147797,10.0
39199,Victoria & Albert,147616,10.0
39199,Victoria & Albert,143789,9.3
39199,Victoria & Albert,136617,8.0
39199,Victoria & Albert,136329,7.3
39199,Victoria & Albert,136037,6.0
39199,Victoria & Albert,135720,7.7
39199,Victoria & Albert,135022,7.3
39199,Victoria & Albert,134897,7.0
39199,Victoria & Albert,134706,7.3
39199,Victoria & Albert,134219,7.0
39199,Victoria & Albert,124586,9.3
39199,Victoria & Albert,124227,9.0
39199,Victoria & Albert,123975,8.0
46784,Кальяновъ,188634,8.3
42022,Конак,157995,10.0
42022,Конак,150284,4.3
42022,Конак,145617,10.0
47708,Navat,193348,10.0
47708,Navat,193089,5.3
41308,Колизей Холл,186985,1.0
41308,Колизей Холл,185730,10.0
41308,Колизей Холл,171757,10.0
41308,Колизей Холл,171073,10.0
41308,Колизей Холл,151766,10.0
41308,Колизей Холл,123314,9.0
41308,Колизей Холл,99354,10.0
34847,Старый замок,90688,8.7
34512,Русь,153199,8.0
34512,Русь,165080,8.3
34512,Русь,99128,8.7
34512,Русь,92483,9.7
36282,Largo,187097,8.7
36282,Largo,187072,10.0
36282,Largo,162091,10.0
36282,Largo,165580,8.7
36282,Largo,157808,10.0
34049,Брудер,121158,8.7
34049,Брудер,119836,8.3
34049,Брудер,119837,8.7
34049,Брудер,100888,8.0
34049,Брудер,92530,8.3
42102,Эрик рыжий,148236,8.3
42102,Эрик рыжий,148235,7.7
33606,2.0,89505,8.3
33606,2.0,89247,8.7
31998,Колхи,195535,7.7
31998,Колхи,170013,10.0
31998,Колхи,180879,10.0
31998,Колхи,172936,10.0
31998,Колхи,151071,10.0
31998,Колхи,150426,10.0
31998,Колхи,144624,10.0
31998,Колхи,115539,10.0
31998,Колхи,137300,10.0
31998,Колхи,134695,10.0
31998,Колхи,101629,10.0
31998,Колхи,99032,8.7
35931,Джорджия,191814,10.0
35931,Джорджия,140943,10.0
35931,Джорджия,140770,10.0
35931,Джорджия,140051,10.0
46808,She,201533,3.0
46808,She,199904,3.3
46808,She,197683,10.0
46808,She,139065,6.3
46808,She,195943,5.7
46808,She,192550,10.0
46808,She,192193,10.0
46808,She,191661,10.0
46808,She,190430,8.0
46808,She,188475,1.0
46808,She,187128,4.0
46808,She,185838,10.0
46808,She,185838,10.0
31324,Beverly Hills Diner,199688,5.0
31324,Beverly Hills Diner,192504,1.3
31324,Beverly Hills Diner,173971,5.7
31324,Beverly Hills Diner,173498,7.3
31324,Beverly Hills Diner,172988,10.0
31324,Beverly Hills Diner,170928,10.0
31324,Beverly Hills Diner,140762,10.0
31324,Beverly Hills Diner,150553,10.0
31324,Beverly Hills Diner,172209,10.0
31324,Beverly Hills Diner,161389,10.0
31324,Beverly Hills Diner,158079,10.0
31324,Beverly Hills Diner,163527,10.0
31324,Beverly Hills Diner,110460,10.0
31324,Beverly Hills Diner,169333,9.3
31324,Beverly Hills Diner,167371,10.0
31324,Beverly Hills Diner,168794,10.0
31324,Beverly Hills Diner,167770,10.0
31324,Beverly Hills Diner,167685,10.0
31324,Beverly Hills Diner,167371,10.0
31324,Beverly Hills Diner,167369,10.0
31324,Beverly Hills Diner,166955,10.0
31324,Beverly Hills Diner,166656,10.0
31324,Beverly Hills Diner,165962,10.0
31324,Beverly Hills Diner,165591,10.0
31324,Beverly Hills Diner,165205,10.0
31324,Beverly Hills Diner,157927,10.0
31324,Beverly Hills Diner,165280,10.0
31324,Beverly Hills Diner,165210,10.0
31324,Beverly Hills Diner,163848,10.0
31324,Beverly Hills Diner,144201,10.0
31324,Beverly Hills Diner,162547,10.0
31324,Beverly Hills Diner,162306,10.0
31324,Beverly Hills Diner,162305,10.0
31324,Beverly Hills Diner,152449,10.0
31324,Beverly Hills Diner,161389,10.0
31324,Beverly Hills Diner,160922,8.7
31324,Beverly Hills Diner,160459,9.3
31324,Beverly Hills Diner,157772,9.7
31324,Beverly Hills Diner,158079,10.0
31324,Beverly Hills Diner,110460,10.0
31324,Beverly Hills Diner,157575,9.7
31324,Beverly Hills Diner,156433,10.0
31324,Beverly Hills Diner,154456,10.0
31324,Beverly Hills Diner,154609,10.0
31324,Beverly Hills Diner,155947,10.0
31324,Beverly Hills Diner,155564,10.0
31324,Beverly Hills Diner,155546,10.0
31324,Beverly Hills Diner,154746,10.0
31324,Beverly Hills Diner,154588,9.5
31324,Beverly Hills Diner,154199,10.0
31324,Beverly Hills Diner,152749,10.0
31324,Beverly Hills Diner,152895,8.5
31324,Beverly Hills Diner,150395,10.0
31324,Beverly Hills Diner,151410,10.0
31324,Beverly Hills Diner,150553,10.0
31324,Beverly Hills Diner,150460,10.0
31324,Beverly Hills Diner,150243,10.0
31324,Beverly Hills Diner,150212,10.0
31324,Beverly Hills Diner,150013,10.0
31324,Beverly Hills Diner,149748,10.0
31324,Beverly Hills Diner,149639,5.0
31324,Beverly Hills Diner,147376,10.0
31324,Beverly Hills Diner,148293,10.0
31324,Beverly Hills Diner,147161,10.0
31324,Beverly Hills Diner,143808,9.3
31324,Beverly Hills Diner,145953,9.7
31324,Beverly Hills Diner,142737,10.0
31324,Beverly Hills Diner,144199,10.0
31324,Beverly Hills Diner,145034,10.0
31324,Beverly Hills Diner,144634,10.0
31324,Beverly Hills Diner,144627,10.0
31324,Beverly Hills Diner,103735,10.0
31324,Beverly Hills Diner,143759,9.7
31324,Beverly Hills Diner,138212,10.0
31324,Beverly Hills Diner,141539,10.0
31324,Beverly Hills Diner,141736,10.0
31324,Beverly Hills Diner,141501,10.0
31324,Beverly Hills Diner,141485,10.0
31324,Beverly Hills Diner,141122,10.0
31324,Beverly Hills Diner,137052,10.0
31324,Beverly Hills Diner,110384,10.0
31324,Beverly Hills Diner,139458,9.3
31324,Beverly Hills Diner,139349,10.0
31324,Beverly Hills Diner,138751,9.7
31324,Beverly Hills Diner,138423,9.5
31324,Beverly Hills Diner,137994,10.0
31324,Beverly Hills Diner,137275,10.0
31324,Beverly Hills Diner,135734,10.0
31324,Beverly Hills Diner,135732,10.0
31324,Beverly Hills Diner,135602,10.0
31324,Beverly Hills Diner,134744,10.0
31324,Beverly Hills Diner,134714,10.0
31324,Beverly Hills Diner,79842,10.0
31324,Beverly Hills Diner,133943,10.0
31324,Beverly Hills Diner,133592,10.0
31324,Beverly Hills Diner,124478,10.0
31324,Beverly Hills Diner,123642,10.0
31324,Beverly Hills Diner,119647,9.7
31324,Beverly Hills Diner,122685,10.0
31324,Beverly Hills Diner,122204,10.0
31324,Beverly Hills Diner,121399,10.0
31324,Beverly Hills Diner,121314,10.0
31324,Beverly Hills Diner,120147,10.0
31324,Beverly Hills Diner,119647,10.0
31324,Beverly Hills Diner,118773,10.0
31324,Beverly Hills Diner,117090,8.0
31324,Beverly Hills Diner,117007,9.7
31324,Beverly Hills Diner,116129,10.0
31324,Beverly Hills Diner,114942,10.0
31324,Beverly Hills Diner,114429,10.0
31324,Beverly Hills Diner,114041,10.0
31324,Beverly Hills Diner,113177,10.0
31324,Beverly Hills Diner,109907,10.0
31324,Beverly Hills Diner,112646,10.0
31324,Beverly Hills Diner,112178,10.0
31324,Beverly Hills Diner,112005,10.0
31324,Beverly Hills Diner,110460,10.0
30940,Kabuki,86731,8.0
30940,Kabuki,86432,8.7
30940,Kabuki,85796,8.3
44530,ID Café,201084,8.0
44530,ID Café,188864,9.7
44530,ID Café,173276,9.3
44530,ID Café,167458,9.0
44530,ID Café,148380,9.7
44530,ID Café,169702,8.0
44530,ID Café,168514,9.7
44530,ID Café,146120,9.7
44530,ID Café,143266,10.0
44530,ID Café,106992,9.7
44530,ID Café,134495,10.0
44530,ID Café,134673,9.7
44530,ID Café,134354,9.7
44530,ID Café,110697,9.5
44530,ID Café,163608,10.0
44530,ID Café,144923,10.0
44530,ID Café,139209,9.7
44530,ID Café,134800,9.7
46601,Белая веранда,198042,10.0
46601,Белая веранда,184277,10.0
46601,Белая веранда,183804,10.0
37875,Laduree,171405,9.3
37875,Laduree,121625,10.0
45193,Grill Grad,185757,10.0
45193,Grill Grad,181320,10.0
30980,Последняя капля,165584,8.0
30980,Последняя капля,165585,8.7
30980,Последняя капля,141831,8.3
30509,Noor,181619,9.7
30509,Noor,134739,1.0
30509,Noor,121876,6.3
30509,Noor,101792,8.3
30509,Noor,86723,10.0
30509,Noor,86672,8.0
30509,Noor,86598,8.3
30661,Martinez,86674,8.0
30661,Martinez,86727,9.3
30661,Martinez,86603,9.0
31307,Ландринъ,148692,10.0
31307,Ландринъ,149724,10.0
31307,Ландринъ,120143,8.0
31307,Ландринъ,148166,10.0
45146,Bon Club,188291,10.0
45146,Bon Club,187510,10.0
45146,Bon Club,187412,10.0
45146,Bon Club,187269,9.7
45146,Bon Club,187255,10.0
45146,Bon Club,187239,10.0
45146,Bon Club,187098,10.0
45146,Bon Club,186979,10.0
45146,Bon Club,186643,10.0
45146,Bon Club,186443,10.0
45146,Bon Club,186243,10.0
45146,Bon Club,186115,10.0
45146,Bon Club,185760,10.0
45146,Bon Club,185549,10.0
45146,Bon Club,185193,10.0
45146,Bon Club,184729,10.0
45146,Bon Club,184454,10.0
45146,Bon Club,184193,10.0
45146,Bon Club,184101,10.0
45146,Bon Club,183858,10.0
45146,Bon Club,183701,10.0
45146,Bon Club,183515,10.0
45146,Bon Club,183443,10.0
45146,Bon Club,183342,10.0
45146,Bon Club,183181,10.0
45146,Bon Club,182844,10.0
45146,Bon Club,182554,10.0
45146,Bon Club,182274,10.0
45146,Bon Club,179517,10.0
45146,Bon Club,179394,10.0
33971,One More Pub,86757,9.7
33971,One More Pub,86574,9.3
33971,One More Pub,86614,8.0
31593,Ёрш,201817,10.0
31593,Ёрш,196968,10.0
31593,Ёрш,196347,10.0
31593,Ёрш,189522,10.0
31593,Ёрш,185414,1.0
31593,Ёрш,180144,10.0
31593,Ёрш,171399,10.0
31593,Ёрш,161012,10.0
31593,Ёрш,155872,10.0
31593,Ёрш,155421,10.0
44902,Eleven Meathouse,200381,9.7
44902,Eleven Meathouse,194454,10.0
44902,Eleven Meathouse,194361,10.0
44902,Eleven Meathouse,194360,10.0
44902,Eleven Meathouse,194015,10.0
44902,Eleven Meathouse,193869,10.0
44902,Eleven Meathouse,192866,9.3
44902,Eleven Meathouse,192864,10.0
44902,Eleven Meathouse,192856,10.0
32029,Янис,89294,9.0
43819,Mason St.One,170830,10.0
43819,Mason St.One,168514,9.7
43819,Mason St.One,169828,10.0
43819,Mason St.One,110697,10.0
46571,Vabene,185103,10.0
46571,Vabene,184750,10.0
46571,Vabene,179527,10.0
40937,Black Swan,193201,10.0
40937,Black Swan,185097,9.0
40937,Black Swan,134123,7.7
32883,Зимний сад,108646,9.7
32883,Зимний сад,105089,8.7
32883,Зимний сад,95946,5.3
32883,Зимний сад,92185,10.0
32883,Зимний сад,89673,10.0
32883,Зимний сад,89711,10.0
32883,Зимний сад,88253,10.0
44115,Brasserie Lambic,192117,10.0
44115,Brasserie Lambic,174323,10.0
44115,Brasserie Lambic,175333,10.0
44115,Brasserie Lambic,175075,10.0
44115,Brasserie Lambic,174867,10.0
44115,Brasserie Lambic,174772,10.0
44115,Brasserie Lambic,174662,10.0
44115,Brasserie Lambic,158332,9.7
44115,Brasserie Lambic,174400,10.0
44115,Brasserie Lambic,169436,10.0
44115,Brasserie Lambic,169338,10.0
44115,Brasserie Lambic,169228,10.0
44115,Brasserie Lambic,168116,10.0
44115,Brasserie Lambic,168098,10.0
44115,Brasserie Lambic,168043,10.0
44115,Brasserie Lambic,167958,9.7
44115,Brasserie Lambic,165287,10.0
44115,Brasserie Lambic,164075,9.7
44115,Brasserie Lambic,163103,10.0
44115,Brasserie Lambic,161572,10.0
44115,Brasserie Lambic,161516,10.0
44115,Brasserie Lambic,161068,10.0
44115,Brasserie Lambic,160465,10.0
44115,Brasserie Lambic,160218,10.0
44115,Brasserie Lambic,160080,10.0
44115,Brasserie Lambic,159129,10.0
44115,Brasserie Lambic,135094,10.0
31440,Ян Примус,198715,10.0
31440,Ян Примус,186184,10.0
31440,Ян Примус,185349,10.0
31440,Ян Примус,183900,9.7
31440,Ян Примус,182674,10.0
31440,Ян Примус,182575,9.3
31440,Ян Примус,182374,8.7
31440,Ян Примус,98934,1.0
31055,Царская охота,86739,9.3
31055,Царская охота,86678,8.7
31055,Царская охота,86496,9.0
31055,Царская охота,84423,8.0
31055,Царская охота,86604,8.7
47995,Мята Cyber АлтуShка,200978,10.0
47995,Мята Cyber АлтуShка,192602,9.7
47995,Мята Cyber АлтуShка,138677,10.0
44672,LaLaLand,199575,7.5
44672,LaLaLand,189989,9.7
44672,LaLaLand,183408,10.0
44672,LaLaLand,170721,10.0
44672,LaLaLand,170328,10.0
44672,LaLaLand,170067,10.0
44672,LaLaLand,169580,10.0
44672,LaLaLand,169412,10.0
44672,LaLaLand,169035,10.0
44672,LaLaLand,169034,10.0
44672,LaLaLand,111952,10.0
47005,Disput,191356,9.7
47005,Disput,190131,10.0
47005,Disput,189899,10.0
47005,Disput,189592,9.0
47005,Disput,188840,9.3
45646,Аляска,187866,10.0
45646,Аляска,178911,10.0
45646,Аляска,178294,10.0
45646,Аляска,177642,9.3
46494,Мята Lounge,183672,10.0
46494,Мята Lounge,183664,9.7
46494,Мята Lounge,183665,9.7
46494,Мята Lounge,183662,10.0
46494,Мята Lounge,137225,10.0
42610,Магадан на Красном Октябре,188849,10.0
42610,Магадан на Красном Октябре,187754,10.0
42610,Магадан на Красном Октябре,187915,10.0
42443,Billy McDaniel,192635,10.0
42443,Billy McDaniel,192471,10.0
42443,Billy McDaniel,192470,10.0
42443,Billy McDaniel,192468,10.0
42443,Billy McDaniel,192467,9.5
42443,Billy McDaniel,186620,1.0
46906,Замес,183824,10.0
46906,Замес,188622,10.0
46906,Замес,187155,9.7
46906,Замес,186538,10.0
46906,Замес,184783,10.0
46906,Замес,184770,10.0
46906,Замес,183869,10.0
46906,Замес,183341,9.0
46906,Замес,183056,10.0
30651,Уголек,191952,10.0
30651,Уголек,169991,10.0
30651,Уголек,143466,1.0
30651,Уголек,114229,8.0
30651,Уголек,113915,9.0
30651,Уголек,114194,9.3
30651,Уголек,19275,9.0
30651,Уголек,85767,9.3
46680,Happy,201144,1.0
46680,Happy,200012,9.0
46680,Happy,196341,9.3
46680,Happy,196323,9.0
46680,Happy,194681,9.3
46680,Happy,193235,10.0
46680,Happy,192936,9.3
46680,Happy,191553,9.3
46680,Happy,185604,9.5
46680,Happy,188752,10.0
31252,Марио,201450,10.0
31252,Марио,192883,10.0
31252,Марио,191944,10.0
31252,Марио,180879,10.0
31252,Марио,117236,8.3
31252,Марио,117193,9.0
31252,Марио,117038,9.7
31252,Марио,100850,9.7
31252,Марио,92481,10.0
46335,Single Moscow,190973,10.0
46335,Single Moscow,190358,10.0
43286,Brb,148915,10.0
43286,Brb,148406,10.0
43286,Brb,147935,10.0
43286,Brb,147917,10.0
30862,Узбекистан,183706,10.0
30862,Узбекистан,139209,9.3
30862,Узбекистан,137964,10.0
30862,Узбекистан,97795,10.0
30862,Узбекистан,86372,9.7
30862,Узбекистан,86676,9.7
30862,Узбекистан,86293,9.0
30862,Узбекистан,84178,9.0
30567,Modus Restaurant,193616,3.7
30567,Modus Restaurant,192647,7.7
30567,Modus Restaurant,155514,2.7
30567,Modus Restaurant,151575,9.3
30567,Modus Restaurant,114535,8.3
30567,Modus Restaurant,114481,7.3
30567,Modus Restaurant,101759,8.7
30567,Modus Restaurant,89390,10.0
30567,Modus Restaurant,84955,9.3
37762,Penthouse Men’s Club,161912,10.0
37762,Penthouse Men’s Club,160615,10.0
48578,Redbox,201121,1.0
48578,Redbox,201000,4.7
48578,Redbox,200901,5.0
45639,Beerside,176205,10.0
45639,Beerside,175773,9.7
45639,Beerside,175316,10.0
45639,Beerside,174459,10.0
45639,Beerside,173226,9.7
45639,Beerside,172508,9.7
45639,Beerside,172440,10.0
45639,Beerside,172442,9.0
43359,Тбилиси,172042,10.0
43359,Тбилиси,171608,10.0
30816,15 Kitchen + Bar,190765,9.3
30816,15 Kitchen + Bar,99467,9.7
30816,15 Kitchen + Bar,91474,9.3
31709,Султан,199596,10.0
31709,Султан,188243,10.0
31709,Султан,180879,10.0
31709,Султан,170013,10.0
31709,Султан,142588,10.0
31709,Султан,134935,10.0
31709,Султан,115539,9.3
31709,Султан,108018,9.7
31709,Султан,106479,10.0
31709,Султан,105658,9.3
31709,Султан,104263,9.7
31709,Султан,103057,9.3
31709,Султан,100846,7.7
31709,Султан,92499,7.7
44007,Мост,192353,9.0
44007,Мост,192351,10.0
44007,Мост,189745,10.0
46489,М2 Organic Club,196638,10.0
46489,М2 Organic Club,193020,10.0
46489,М2 Organic Club,192674,10.0
46489,М2 Organic Club,192672,9.7
31072,Tap & Barrel Pub,189883,9.3
31072,Tap & Barrel Pub,176172,8.7
31072,Tap & Barrel Pub,165582,8.0
31072,Tap & Barrel Pub,86738,8.0
31072,Tap & Barrel Pub,86720,10.0
31072,Tap & Barrel Pub,86384,9.7
31072,Tap & Barrel Pub,85796,9.3
38282,Причал,173543,10.0
38282,Причал,112729,7.3
38282,Причал,114141,9.0
38282,Причал,101894,7.3
38282,Причал,101765,9.0
38282,Причал,101757,7.3
38282,Причал,114206,8.3
47146,Lila Pastry,188634,10.0
48224,Il Патио,200161,10.0
48224,Il Патио,200156,10.0
48224,Il Патио,200144,10.0
46888,Дубрава,183899,10.0
46888,Дубрава,174786,10.0
46888,Дубрава,183089,9.7
40086,Nebo Lounge&Bar,191878,10.0
40086,Nebo Lounge&Bar,182534,10.0
40086,Nebo Lounge&Bar,177864,7.7
40086,Nebo Lounge&Bar,177286,6.0
40086,Nebo Lounge&Bar,171874,8.0
40086,Nebo Lounge&Bar,171351,9.0
37760,Virgins,202151,10.0
37760,Virgins,202016,10.0
37760,Virgins,201703,10.0
37760,Virgins,200555,10.0
37760,Virgins,197996,10.0
37760,Virgins,200670,10.0
37760,Virgins,200660,10.0
37760,Virgins,200268,10.0
37760,Virgins,199447,10.0
37760,Virgins,198752,10.0
37760,Virgins,196889,10.0
37760,Virgins,196367,10.0
37760,Virgins,191077,10.0
37760,Virgins,191750,10.0
37760,Virgins,191707,10.0
37760,Virgins,191120,10.0
37760,Virgins,191015,10.0
37760,Virgins,190144,10.0
37760,Virgins,107221,10.0
37760,Virgins,118139,9.3
37760,Virgins,136897,10.0
46956,Timeless Охотный Ряд,199830,10.0
46956,Timeless Охотный Ряд,199414,9.0
46956,Timeless Охотный Ряд,197279,10.0
46956,Timeless Охотный Ряд,197082,9.0
46956,Timeless Охотный Ряд,195515,10.0
46956,Timeless Охотный Ряд,195099,10.0
46956,Timeless Охотный Ряд,114074,10.0
46956,Timeless Охотный Ряд,108757,10.0
46956,Timeless Охотный Ряд,189606,9.3
46956,Timeless Охотный Ряд,189530,7.3
46956,Timeless Охотный Ряд,187382,10.0
46956,Timeless Охотный Ряд,184674,9.7
46956,Timeless Охотный Ряд,184673,10.0
46956,Timeless Охотный Ряд,184181,9.7
46956,Timeless Охотный Ряд,184005,10.0
43283,Lesnoy,200012,9.3
43283,Lesnoy,197627,9.3
43283,Lesnoy,195945,9.7
43283,Lesnoy,195187,9.7
43283,Lesnoy,188752,9.3
43283,Lesnoy,194687,9.7
43283,Lesnoy,194406,9.7
43283,Lesnoy,192936,9.0
43283,Lesnoy,185604,9.7
43283,Lesnoy,150692,8.7
43283,Lesnoy,185578,9.3
43283,Lesnoy,173007,9.7
43283,Lesnoy,184276,10.0
43283,Lesnoy,184106,10.0
43283,Lesnoy,183901,10.0
43283,Lesnoy,183854,6.0
43283,Lesnoy,183351,9.7
43283,Lesnoy,178109,10.0
43283,Lesnoy,176087,10.0
43283,Lesnoy,177529,5.7
43283,Lesnoy,177212,6.3
43283,Lesnoy,176452,9.3
43283,Lesnoy,176169,10.0
43283,Lesnoy,176087,9.7
43283,Lesnoy,176003,2.7
43283,Lesnoy,171311,9.3
43283,Lesnoy,171255,1.0
43283,Lesnoy,170933,10.0
43283,Lesnoy,170796,9.3
43283,Lesnoy,168861,1.7
43283,Lesnoy,164804,7.0
43283,Lesnoy,162546,8.3
43283,Lesnoy,155665,5.0
43283,Lesnoy,154706,9.3
43283,Lesnoy,154329,9.3
43283,Lesnoy,154244,10.0
43283,Lesnoy,153088,10.0
43283,Lesnoy,153011,9.3
43283,Lesnoy,150366,9.3
43283,Lesnoy,149977,6.7
43283,Lesnoy,149844,9.3
43283,Lesnoy,148928,10.0
43283,Lesnoy,148395,10.0
43283,Lesnoy,148359,9.7
43283,Lesnoy,148322,10.0
43283,Lesnoy,148148,4.7
43283,Lesnoy,147991,10.0
43283,Lesnoy,147785,10.0
43283,Lesnoy,147550,10.0
43283,Lesnoy,147413,7.7
47300,Burlesque,201896,10.0
47300,Burlesque,201872,10.0
47300,Burlesque,200978,10.0
47300,Burlesque,200946,10.0
47300,Burlesque,200670,10.0
47300,Burlesque,200576,10.0
47300,Burlesque,199509,10.0
47300,Burlesque,197996,10.0
47300,Burlesque,196302,10.0
47300,Burlesque,194394,10.0
47300,Burlesque,193102,10.0
47300,Burlesque,191709,10.0
47300,Burlesque,191077,10.0
47300,Burlesque,190746,10.0
47300,Burlesque,190535,9.7
47300,Burlesque,188639,10.0
30983,Поместье,183177,10.0
30983,Поместье,187390,10.0
30983,Поместье,192219,10.0
30983,Поместье,181286,10.0
30983,Поместье,189019,10.0
30983,Поместье,188459,10.0
30983,Поместье,187261,10.0
30983,Поместье,148031,10.0
30983,Поместье,141295,10.0
30983,Поместье,150101,10.0
30983,Поместье,121539,10.0
30983,Поместье,147840,10.0
30983,Поместье,83133,10.0
30983,Поместье,162821,10.0
30983,Поместье,179916,10.0
30983,Поместье,152782,10.0
30983,Поместье,178589,10.0
30983,Поместье,152474,10.0
30983,Поместье,177884,9.7
30983,Поместье,162821,10.0
30983,Поместье,174786,10.0
30983,Поместье,140519,10.0
30983,Поместье,138751,10.0
30983,Поместье,110384,10.0
30983,Поместье,116843,9.0
30983,Поместье,116840,9.0
30983,Поместье,116886,9.3
30983,Поместье,116677,8.3
30983,Поместье,87309,9.3
46574,Steak It Easy,200915,10.0
46574,Steak It Easy,200912,10.0
46574,Steak It Easy,200106,10.0
46574,Steak It Easy,200030,10.0
46574,Steak It Easy,175571,10.0
46574,Steak It Easy,162306,10.0
46574,Steak It Easy,200009,10.0
46574,Steak It Easy,199800,9.3
46574,Steak It Easy,199441,10.0
46574,Steak It Easy,196833,10.0
46574,Steak It Easy,195568,10.0
46574,Steak It Easy,195769,10.0
46574,Steak It Easy,195561,10.0
46574,Steak It Easy,194261,10.0
46574,Steak It Easy,194078,10.0
46574,Steak It Easy,193591,10.0
46574,Steak It Easy,190850,10.0
46574,Steak It Easy,190429,10.0
46574,Steak It Easy,161389,10.0
46574,Steak It Easy,175571,10.0
46574,Steak It Easy,188571,10.0
46574,Steak It Easy,187259,10.0
46574,Steak It Easy,176423,10.0
46574,Steak It Easy,110384,10.0
43827,Lure Me,201753,10.0
43827,Lure Me,201497,10.0
43827,Lure Me,201160,10.0
43827,Lure Me,200506,10.0
43827,Lure Me,200015,10.0
43827,Lure Me,199463,10.0
43827,Lure Me,199272,10.0
43827,Lure Me,199203,9.7
43827,Lure Me,199123,10.0
43827,Lure Me,199027,9.0
43827,Lure Me,194725,10.0
43827,Lure Me,194673,10.0
43827,Lure Me,193283,10.0
43827,Lure Me,192993,10.0
43827,Lure Me,191199,10.0
43827,Lure Me,190859,9.7
43827,Lure Me,189642,10.0
43827,Lure Me,189165,10.0
43827,Lure Me,187769,10.0
43827,Lure Me,187314,10.0
43827,Lure Me,187108,10.0
43827,Lure Me,186845,10.0
43827,Lure Me,185821,10.0
43827,Lure Me,185706,10.0
43827,Lure Me,184743,10.0
43827,Lure Me,184745,10.0
43827,Lure Me,184103,10.0
43827,Lure Me,183848,10.0
43827,Lure Me,182992,10.0
43827,Lure Me,182952,10.0
43827,Lure Me,182914,10.0
43827,Lure Me,182861,10.0
43827,Lure Me,182423,10.0
