url,id,photo,title,rating_number,rating_text,reviews_count,avg_text,type,cuisines,tags
https://www.restoclub.ru/msk/place/wine-express-2,37324,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/a/f/9/6/af96e0d0b51a57e0707259c5a001c25c.jpg,Wine Express,0.0,Мало отзывов,1,700,Винотека,европейская,парковка
https://www.restoclub.ru/msk/place/vice-burgers,38665,/uploads/place_thumbnail_big/2/a/8/7/2a877e436abaea019f82b1447a74d205.jpg,Vice Burgers,0.0,Мало отзывов,Добавить,500,Кафе,"крафтовое пиво,бургеры,американская",парковка
https://www.restoclub.ru/msk/place/vietmania,45331,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/2/5/3/5/2535dcda42f3878ff58a5a4018032433.jpg,Vietmania,0.0,Мало отзывов,Добавить,700,Кафе,вьетнамская,
https://www.restoclub.ru/msk/place/vetka,39178,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/1/1/6/4/1164fdbeb1097d850b37c62478e6362d.jpg,Ветка,0.0,Мало отзывов,Добавить,700,Бар,европейская,парковка
https://www.restoclub.ru/msk/place/veselye-dzhungli,39717,,Веселые джунгли,0.0,Мало отзывов,Добавить,700,Кафе,"европейская,пицца,русская","за городом,детское меню,завтрак,парковка"
https://www.restoclub.ru/msk/place/viani,37084,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/9/b/2/0/9b208cd1f1f32a80dc1390466f5381d5.jpg,Viani,0.0,Мало отзывов,Добавить,700,Кондитерская,"европейская,сладости",
https://www.restoclub.ru/msk/place/veanzhi,37194,/uploads/place_thumbnail_big/1/4/a/e/14ae7bf27dc1f448f574ce10abdd6d92.jpg,Веанжи,0.0,Мало отзывов,Добавить,700,Кофейня,европейская,
https://www.restoclub.ru/msk/place/veterok-1,46896,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/4/9/d/e/49de8fbe04481c19c8ae623a03345169.jpg,Ветерок,0.0,Мало отзывов,Добавить,500,Корнер,"кавказская,азербайджанская,шашлыки",
https://www.restoclub.ru/msk/place/vegu,43633,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/6/3/7/2/637289419e07961a566637424372657c.jpg,Vegu,0.0,Мало отзывов,Добавить,350,Кафе,вегетарианская,
https://www.restoclub.ru/msk/place/vegan-makaron,45754,,Vegan Makaron,0.0,Мало отзывов,Добавить,700,Кондитерская,"вегетарианская,сладости",доставка
https://www.restoclub.ru/msk/place/varenichnaja,33626,,Вареничная,0.0,Мало отзывов,Добавить,700,Кафе,русская,"за городом,спортивные трансляции,завтрак,доставка,парковка"
https://www.restoclub.ru/msk/place/wbar,46675,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/2/1/f/c/21fc716bab73a1e32a83da7d39d96d26.jpg,Wbar,0.0,Мало отзывов,Добавить,600,Бар,"стритфуд,европейская,смешанная,бургеры,крафтовое пиво","настольные игры,завтрак"
https://www.restoclub.ru/msk/place/varenichnaja-9,44002,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/5/8/4/b/584b639864c21aeb233f1a6b025f1750.jpg,Вареничная № 9,0.0,Мало отзывов,Добавить,600,Кафе,русская,"за городом,завтрак"
https://www.restoclub.ru/msk/place/vatrushka-1,32046,/uploads/place_thumbnail_big/d/7/7/0/d77041d2a82666d9ebfbe0121629efcd.jpg,Ватрушка,0.0,Мало отзывов,Добавить,700,Кондитерская,"европейская,сладости",
